Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,pass_ratio_sem1,pass_ratio_sem2,average_grade,total_enrolled,has_unevaluated
-0.29482874863473196,1.162916208149811,-0.5540677512436588,0.31180488709047394,0.3500824566660891,-0.3502304870527489,0.03690696313447821,-0.12629815810852282,-1.1897591132857017,0.9598021591883613,-0.07423340151651862,-0.08045561426579004,-1.863082958468955,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,1.3576404754825118,-0.5749141812387947,0.6240782325724092,-0.15968211351302047,-0.30081305824983723,0.2941372684958662,0.646371486711903,-0.551603750376436,0.26343476240116703,1.248319565044167,-0.2824423108896146,0.3497090907851691,2.263888075223386,-1.471526880526303,-1.963488622985818,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,-0.8165049664397436,-1.4765788017780803,-0.9292640276436974,0.3249110245571587,2.9498736220328006
-0.29482874863473196,1.3917137401632755,-0.5540677512436588,0.1848258792059892,0.3500824566660891,-0.3502304870527489,-1.1840071230675797,-0.12629815810852282,0.9254325921480175,0.7642525252080118,-0.41494546085734924,-0.4367475437070865,-1.2208339087997446,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,0.8876884966579909,-0.15968211351302047,3.5123587746936584,3.9233190108049483,2.5608730900015226,3.3270108059128667,0.33570228723923773,-0.19927303148411477,5.451713974939423,3.0823196606413727,1.5039143162602946,2.8410726890226545,0.3533868441959925,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0.6754902847620345,1.103933112437681,0.3598047533421234,3.579907339414202,-0.33899757349973714
-0.29482874863473196,-1.0106603459781025,-0.5540677512436588,0.19258032243557605,0.3500824566660891,-0.3502304870527489,-0.3498422194512666,-0.12629815810852282,-0.03601818304912759,1.0249853705151446,-0.07423340151651862,-0.08045561426579004,0.001511056699720468,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.562167955812708,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.28064131593404107,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,-0.14457316681893165,0.4836254059606505,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1.2833367866062564,0.11142739575767263,0.4025513316650191,-0.10908848409044712,-0.33899757349973714
-0.29482874863473196,-0.09547021792424412,0.2071731591606723,0.44411507469529965,0.3500824566660891,-0.3502304870527489,-0.8806744308434659,-0.12629815810852282,-1.1897591132857017,-1.3867934485758335,-0.22566098344577668,-0.23880758290636625,-0.26781918993575526,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,1.3576404754825118,-0.5749141812387947,-0.4303628237699172,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,0.8856841871231055,-0.22838587068566077,0.84845758251888,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,-0.14457316681893165,0.3876601499235341,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.641517898496907,0.11142739575767263,0.6360514271282356,-0.10908848409044712,-0.33899757349973714
-0.29482874863473196,-1.0106603459781025,0.2071731591606723,0.1106740158230649,0.3500824566660891,-0.3502304870527489,0.6359890302771035,-0.12629815810852282,-1.1897591132857017,1.0249853705151446,-0.07423340151651862,-0.12004360642593409,0.13272322813751652,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,1.739390038779793,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,-0.31087931493290694,0.4180498886958897,0.6591854936572672,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,0.4906159709761728,0.518903690034754,0.6687012568893749,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,0.8708683428914014,0.1908284202365347,0.6928821381933571,-0.10908848409044712,-0.33899757349973714
-0.29482874863473196,-0.09547021792424412,0.2071731591606723,0.14072248333771395,0.3500824566660891,-0.3502304870527489,-0.12234270028318116,-0.12629815810852282,-1.1897591132857017,-0.21349564469373608,-0.2635178789280912,-0.23880758290636625,-0.4680903989723902,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.2985576917271264,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,0.4070587863007005,-0.22838587068566077,0.22902165533541935,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.522682374307949,0.1871652616079112,0.2629053170752827,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-0.4490323818653719,0.8392630182381045,0.25726238337679563,-0.543087992738053,-0.33899757349973714
-0.29482874863473196,-0.09547021792424412,0.2071731591606723,0.19258032243557605,0.3500824566660891,-0.3502304870527489,-0.19817587333920963,-0.12629815810852282,1.1177227471874465,0.9598021591883613,-0.22566098344577668,-0.15963159858607814,-0.24710147865610252,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,1.3576404754825118,-0.5749141812387947,0.8876884966579909,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,2.082247689179118,-0.8748216300672113,-0.1323159688549327,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,1.757238902581325,-0.4763115952457745,0.2117238471888208,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,-1.2642656976794118,-0.9207762091725298,0.04797711262828312,-0.10908848409044712,-0.33899757349973714
-0.29482874863473196,-0.038270834920877975,0.2071731591606723,0.14072248333771395,0.3500824566660891,-0.3502304870527489,-2.321504718908007,-0.12629815810852282,1.1177227471874465,1.0249853705151446,6.815721576264722,5.224335335193513,-1.7456825945509271,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,1.739390038779793,-0.4303628237699172,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,-0.5501920153441094,0.09483200900511447,0.23934558745514387,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.522682374307949,0.1871652616079112,0.2629053170752827,-0.199440991148615,-1.0009723271182625,0.12438647318417584,1.545606837207885,0.8021229148248525,0.8392630182381045,0.26245127438708904,-0.543087992738053,-0.33899757349973714
-0.29482874863473196,-0.09547021792424412,0.9684140695650034,0.4828872908432339,0.3500824566660891,-0.3502304870527489,0.40848951110901816,-0.12629815810852282,1.1177227471874465,0.9598021591883613,-0.22566098344577668,-0.08045561426579004,-0.1297011147380756,0.9075119316119963,9.259864903939782,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,1.739390038779793,-0.562167955812708,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,-0.5501920153441094,0.4180498886958897,0.5903592795257714,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.016033201665888088,0.1871652616079112,0.4932219315643623,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1.2833367866062564,0.2603032869337225,0.5634069529841239,-0.10908848409044712,-0.33899757349973714
-0.29482874863473196,-1.0106603459781025,0.9684140695650034,0.31180488709047394,0.3500824566660891,-0.3502304870527489,-0.12234270028318116,-0.12629815810852282,1.1177227471874465,0.9598021591883613,-0.07423340151651862,-0.08045561426579004,-0.620020281689838,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,1.739390038779793,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,0.6973796843079865,-0.07156661452170444,0.741267768386665,0.537264771481475,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,-0.016033201665888088,0.8506421184615969,0.5782197297686654,-0.199440991148615,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0.9224274354242321,0.9550561224184434,0.5826799767366434,0.7589105332047645,-0.33899757349973714
1.3562122437197668,1.162916208149811,-0.5540677512436588,0.07093249427143226,0.3500824566660891,-0.3502304870527489,-0.9565076038994943,-0.12629815810852282,1.1177227471874465,0.9598021591883613,-0.07423340151651862,-0.08045561426579004,1.9904113395463083,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,1.3576404754825118,-0.5749141812387947,0.7558833646152,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,0.16774608588949805,0.4180498886958897,1.1294979568891537,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.518903690034754,0.6275732900163251,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.32091011240642026,0.9054304945255495,0.9070268465546844,-0.10908848409044712,-0.33899757349973714
-0.29482874863473196,1.4489131231666417,-0.5540677512436588,0.1324833874062779,0.3500824566660891,3.3696297378279514,1.3184875877813598,-0.12629815810852282,-1.1897591132857017,-1.3867934485758335,-0.2635178789280912,-0.2783955750665103,1.5898689214730366,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.4303628237699172,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,-0.31087931493290694,-0.22838587068566077,0.28064131593404107,1.248319565044167,-0.2824423108896146,-0.5611610991668988,-0.522682374307949,-0.14457316681893165,0.4164497267346691,-0.199440991148615,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0.04593008056687885,0.3760946542348676,0.36622909459296304,-0.543087992738053,2.9498736220328006
-0.29482874863473196,1.3917137401632755,-0.5540677512436588,0.1848258792059892,0.3500824566660891,-0.3502304870527489,-0.8048412577874374,-0.12629815810852282,-0.03601818304912759,-0.21349564469373608,-0.22566098344577668,-0.23880758290636625,-0.8755387208055456,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.16675255968433558,-0.15968211351302047,1.8176157378298827,1.5038645159322268,1.6036222883567128,1.06448564807744,0.0741626735395542,-0.19927303148411477,0.7601315592611196,0.3497090907851691,2.0105634889023554,0.1871652616079112,0.1861331122455895,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.06406051449831096,-0.6081372146468655,0.13791789014004027,0.9759102875285675,-0.33899757349973714
1.3562122437197668,-1.0106603459781025,2.4908958903736655,0.31180488709047394,0.3500824566660891,-0.3502304870527489,-0.19817587333920963,-0.12629815810852282,-1.1897591132857017,-0.21349564469373608,-0.2635178789280912,-0.2783955750665103,-0.32306642001482694,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.562167955812708,-0.15968211351302047,-0.30081305824983723,0.2941372684958662,-0.31087931493290694,0.4180498886958897,0.7658661255610851,-0.19927303148411477,-0.2824423108896146,0.3497090907851691,-0.2693577879869185,0.518903690034754,0.7907142252794229,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0.8708683428914014,0.9054304945255495,0.8124737214782214,0.3249110245571587,-0.33899757349973714
1.3562122437197668,-1.0106603459781025,-0.5540677512436588,0.31180488709047394,0.3500824566660891,-0.3502304870527489,1.3943207608373882,-0.12629815810852282,1.1177227471874465,1.0249853705151446,-0.07423340151651862,-0.15963159858607814,0.5194538386910192,-1.101913886932284,-0.10799293622248544,2.791993665506893,0.3681353201786524,-0.7365720292366764,1.739390038779793,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,0.2941372684958662,-0.31087931493290694,0.4180498886958897,0.7348943292019121,-0.19927303148411477,-0.2824423108896146,0.3497090907851691,-0.2693577879869185,0.518903690034754,0.761924648468288,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0.8708683428914014,0.9054304945255495,0.7813403754164591,0.3249110245571587,-0.33899757349973714
-0.29482874863473196,-1.0106603459781025,0.2071731591606723,0.1848258792059892,0.3500824566660891,-0.3502304870527489,0.03690696313447821,-0.12629815810852282,-0.03601818304912759,-0.21349564469373608,-0.07423340151651862,-0.08045561426579004,-1.448728732875916,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,1.739390038779793,-0.4303628237699172,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,-0.31087931493290694,0.4180498886958897,0.39862911158803355,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,0.518903690034754,0.5864453231432754,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0.8708683428914014,0.9054304945255495,0.5174482040358083,-0.10908848409044712,-0.33899757349973714
-0.29482874863473196,-1.0106603459781025,-0.5540677512436588,0.14072248333771395,0.3500824566660891,-0.3502304870527489,0.7876553763891605,-0.12629815810852282,-1.061565676592749,-1.3867934485758335,-0.22566098344577668,-0.23880758290636625,1.7348929004305997,0.9075119316119963,-0.10799293622248544,2.791993665506893,0.3681353201786524,1.3576404754825118,-0.5749141812387947,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,1.6036222883567128,-0.22838587068566077,0.5559461724600238,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,-0.522682374307949,-0.8080500236726174,0.6275732900163251,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,-0.8340034792902382,-0.5502420737716064,0.6187551237605902,-0.543087992738053,-0.33899757349973714
-0.29482874863473196,-1.0106603459781025,-0.5540677512436588,0.31180488709047394,0.3500824566660891,-0.3502304870527489,-0.577341738619352,-0.12629815810852282,1.1177227471874465,0.9598021591883613,-0.07423340151651862,-0.08045561426579004,-0.5647730516107663,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,1.3576404754825118,-0.5749141812387947,0.09685770440124603,-0.15968211351302047,-0.30081305824983723,0.2941372684958662,-0.31087931493290694,0.4180498886958897,0.5490635510468742,-0.19927303148411477,-0.2824423108896146,0.3497090907851691,-0.2693577879869185,0.518903690034754,0.5891871876014787,-0.199440991148615,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0.8708683428914014,0.9054304945255495,0.5945402990458861,0.3249110245571587,-0.33899757349973714
-0.29482874863473196,-0.09547021792424412,3.2521368007779965,0.31180488709047394,0.3500824566660891,-0.3502304870527489,0.7876553763891605,-0.12629815810852282,-1.1897591132857017,1.0249853705151446,-0.3013747744104057,-0.3179835672266544,0.4296770898125266,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.6939730878554988,-0.15968211351302047,-0.30081305824983723,0.2941372684958662,-0.31087931493290694,0.741267768386665,0.6767853398423206,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,0.23729138465514235,1.1823805468884399,0.7019463634450902,-0.199440991148615,-0.17500679380951956,-0.454252598705197,0.8891263042772198,1.2833374740536625,0.9936538452550333,0.7197037629156133,0.5419107788809616,-0.33899757349973714
-0.29482874863473196,-1.0106603459781025,-0.5540677512436588,0.44411507469529965,0.3500824566660891,-0.3502304870527489,0.10515681888490426,-0.12629815810852282,1.1177227471874465,-0.21349564469373608,-0.07423340151651862,-0.04086762210564599,0.9959611981230144,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.562167955812708,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,0.8856841871231055,-0.551603750376436,0.48711995832852795,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,1.250589729939264,-0.8080500236726174,0.7235385460534415,-0.199440991148615,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,-0.8821250348932217,-1.049038389777926,0.6360514271282356,-0.10908848409044712,-0.33899757349973714
-0.29482874863473196,-1.0106603459781025,0.2071731591606723,0.31180488709047394,0.3500824566660891,-0.3502304870527489,-1.0323407769555228,-0.12629815810852282,-1.1897591132857017,-1.3867934485758335,-0.2635178789280912,-0.2783955750665103,-0.8133855869665894,0.9075119316119963,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,1.739390038779793,-0.4303628237699172,-0.15968211351302047,-0.30081305824983723,0.2941372684958662,-0.07156661452170444,0.741267768386665,0.430338331670044,-0.19927303148411477,-0.2824423108896146,0.8051441857612031,-0.016033201665888088,1.1823805468884399,0.6683585238320997,-0.199440991148615,0.8762220667652447,-1.1052215545807416,0.347199421388147,0.9224274354242321,1.3024325401608041,0.5776764032624315,0.5419107788809616,-0.33899757349973714
-0.29482874863473196,-0.09547021792424412,-0.5540677512436588,0.14072248333771395,0.3500824566660891,-0.3502304870527489,-0.9565076038994943,-0.12629815810852282,-0.03601818304912759,-0.21349564469373608,-0.3013747744104057,-0.3179835672266544,-0.9376918546445008,-1.101913886932284,-0.10799293622248544,-0.35816700172149124,0.3681353201786524,-0.7365720292366764,-0.5749141812387947,-0.4303628237699172,-0.15968211351302047,-0.30081305824983723,-0.5123475631283743,0.646371486711903,-0.551603750376436,-0.06348975472343693,-0.19927303148411477,-0.2824423108896146,-0.5611610991668988,0.4906159709761728,-0.4763115952457745,0.08377017247266537,-0.199440991148615,0.3130637486001926,-0.5265824826913685,0.7877903830865802,-0.8165049664397436,-0.6428751907707728,0.013384505892991538,-0.543087992738053,-0.33899757349973714
-0.29482874863473196,1.162916208149811,-0.5540677512436588,0.19258032243557605,0.3500824566660891,1.411808566838109,0.03690696313447821,-0.12629815810852282,1.181819465533923,0.9598021591883613,-0.2635178789280912,-0.23880758290636625,-1.6904353644718553,-1.101913886932284,-0.10799293622248544,2.791993665506893,-2.7163924382879365,1.3576404754825118,-0.5749141812387947,0.09685770440124603,-0.15968211351302047,-0.30081305824983723,-0.109105147316254,-0.31087931493290694,-1.5212573894487618,-2.1971023927998017,-0.19927303148411477,-0.2824423108896146,-0.10572600419086485,-0.2693577879869185,-1.471526880526303,-1.963488622985818,-0.199440991148615,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,-1.6039464440821656,-1.4765788017780803,-2.1659497184303627,-0.10908848409044712,-0.33899757349973714
